name,our_pv,scgen_pv,diff
FUCA1,3.21E-94,6.39E-80,-6.39E-80
TAF6,3.21E-94,6.39E-80,-6.39E-80
RP11-296O14.3,4.63E-102,6.39E-80,-6.39E-80
IFNG-AS1,4.63E-102,6.39E-80,-6.39E-80
RP11-357H14.17,1.82E-101,6.39E-80,-6.39E-80
PMP22,5.53E-101,6.39E-80,-6.39E-80
RP11-314N13.3,5.53E-101,6.39E-80,-6.39E-80
YOD1,5.53E-101,6.39E-80,-6.39E-80
ZNF84,2.33E-100,6.39E-80,-6.39E-80
CRLS1,7.21E-85,8.19E-80,-8.19E-80
TMEM141,4.93E-90,8.61E-80,-8.61E-80
NKRF,2.19E-99,1.20E-79,-1.20E-79
UNKL,1.04E-98,1.20E-79,-1.20E-79
ZNF790,1.04E-98,1.20E-79,-1.20E-79
ZIK1,4.36E-98,1.20E-79,-1.20E-79
MNDA,3.99E-96,1.20E-79,-1.20E-79
CENPV,6.03E-94,1.24E-79,-1.24E-79
MT1X,2.85E-95,1.24E-79,-1.24E-79
FAM86A,2.85E-95,1.24E-79,-1.24E-79
CLN3,2.85E-95,1.24E-79,-1.24E-79
PTPN7,1.22E-84,1.40E-79,-1.40E-79
ZNF581,6.86E-86,1.40E-79,-1.40E-79
CNN2,6.86E-86,1.40E-79,-1.40E-79
FAM102A,6.86E-86,1.40E-79,-1.40E-79
FAM78A,4.42E-91,1.58E-79,-1.58E-79
NTMT1,7.87E-81,1.71E-79,-1.63E-79
CLPP,7.87E-81,1.71E-79,-1.63E-79
DTYMK,7.87E-81,1.71E-79,-1.63E-79
PAK1IP1,7.87E-81,1.71E-79,-1.63E-79
POP4,7.87E-81,1.71E-79,-1.63E-79
ABCF1,7.87E-81,1.71E-79,-1.63E-79
YDJC,7.87E-81,1.71E-79,-1.63E-79
CSTF2T,7.87E-81,1.71E-79,-1.63E-79
FUNDC1,7.87E-81,1.71E-79,-1.63E-79
SLC30A5,7.87E-81,1.71E-79,-1.63E-79
MRPL46,7.87E-81,1.71E-79,-1.63E-79
SFXN1,7.87E-81,1.71E-79,-1.63E-79
UTP18,7.87E-81,1.71E-79,-1.63E-79
MED30,7.87E-81,1.71E-79,-1.63E-79
LRCH1,1.86E-86,2.47E-79,-2.47E-79
DNAL4,1.15E-93,2.47E-79,-2.47E-79
DDI2,2.60E-94,2.47E-79,-2.47E-79
KIF21A,2.58E-96,2.47E-79,-2.47E-79
ALG6,1.22E-95,2.47E-79,-2.47E-79
DPH6,2.33E-100,2.51E-79,-2.51E-79
ABCA5,2.33E-100,2.51E-79,-2.51E-79
ZFYVE27,2.33E-100,2.51E-79,-2.51E-79
RP11-489E7.4,3.77E-97,2.51E-79,-2.51E-79
FAM60A,7.67E-79,1.03E-78,-2.67E-79
NGLY1,7.67E-79,1.03E-78,-2.67E-79
MRPL19,7.67E-79,1.03E-78,-2.67E-79
DR1,7.67E-79,1.03E-78,-2.67E-79
NARF,7.67E-79,1.03E-78,-2.67E-79
RRS1,7.67E-79,1.03E-78,-2.67E-79
PRKAG2,7.67E-79,1.03E-78,-2.67E-79
PCF11,7.67E-79,1.03E-78,-2.67E-79
PPP1R10,7.67E-79,1.03E-78,-2.67E-79
RIOK1,7.67E-79,1.03E-78,-2.67E-79
ZNF655,7.67E-79,1.03E-78,-2.67E-79
CYB5A,7.67E-79,1.03E-78,-2.67E-79
CNOT6L,7.67E-79,1.03E-78,-2.67E-79
CUTC,7.67E-79,1.03E-78,-2.67E-79
ISOC1,7.67E-79,1.03E-78,-2.67E-79
CEBPZ-AS1,7.67E-79,1.03E-78,-2.67E-79
RNF138,7.67E-79,1.03E-78,-2.67E-79
BLZF1,7.67E-79,1.03E-78,-2.67E-79
LTA4H,7.67E-79,1.03E-78,-2.67E-79
PARL,7.67E-79,1.03E-78,-2.67E-79
C21orf33,7.67E-79,1.03E-78,-2.67E-79
DEF6,7.67E-79,1.03E-78,-2.67E-79
MYLIP,7.84E-82,2.77E-79,-2.76E-79
NTPCR,7.84E-82,2.77E-79,-2.76E-79
HAGH,7.84E-82,2.77E-79,-2.76E-79
UROS,7.84E-82,2.77E-79,-2.76E-79
SIKE1,7.84E-82,2.77E-79,-2.76E-79
VPS51,7.84E-82,2.77E-79,-2.76E-79
C15orf40,7.84E-82,2.77E-79,-2.76E-79
C14orf64,8.06E-91,2.96E-79,-2.96E-79
DUSP16,3.97E-92,2.96E-79,-2.96E-79
CSGALNACT1,3.97E-92,2.96E-79,-2.96E-79
EIF4EBP1,5.93E-88,4.32E-79,-4.32E-79
DDX55,5.93E-88,4.32E-79,-4.32E-79
POLR2B,5.93E-88,4.32E-79,-4.32E-79
FAM134B,3.18E-82,4.57E-79,-4.56E-79
GPR65,7.71E-83,4.57E-79,-4.57E-79
PIGX,7.71E-83,4.57E-79,-4.57E-79
CPNE3,7.71E-83,4.57E-79,-4.57E-79
ACADM,7.71E-83,4.57E-79,-4.57E-79
PCSK1N,7.71E-83,4.57E-79,-4.57E-79
PDE3B,7.71E-83,4.57E-79,-4.57E-79
TNFAIP8L1,8.98E-89,4.99E-79,-4.99E-79
MAP3K4,1.00E-92,4.99E-79,-4.99E-79
ATE1,2.39E-97,4.99E-79,-4.99E-79
DNASE1,2.39E-97,4.99E-79,-4.99E-79
ZNF250,2.39E-97,4.99E-79,-4.99E-79
PUM2,2.39E-97,4.99E-79,-4.99E-79
ZGLP1,3.58E-92,5.35E-79,-5.35E-79
ITGA1,2.96E-101,5.35E-79,-5.35E-79
ARL4D,1.28E-100,5.35E-79,-5.35E-79
SREBF1,4.58E-100,5.35E-79,-5.35E-79
KIR3DL2,3.65E-98,5.35E-79,-5.35E-79
FTO,3.65E-98,5.35E-79,-5.35E-79
LILRA3,1.76E-97,5.35E-79,-5.35E-79
TTC30A,3.39E-96,5.35E-79,-5.35E-79
EHMT2,3.56E-93,5.62E-79,-5.62E-79
TMEM223,7.52E-84,7.62E-79,-7.62E-79
RFXANK,7.52E-84,7.62E-79,-7.62E-79
SELPLG,2.41E-88,7.75E-79,-7.75E-79
ZSCAN32,8.64E-90,1.02E-78,-1.02E-78
MST4,2.26E-98,1.02E-78,-1.02E-78
C4orf29,1.06E-97,1.02E-78,-1.02E-78
TBC1D22A,3.21E-94,1.09E-78,-1.09E-78
IBTK,3.21E-94,1.09E-78,-1.09E-78
MAP3K8,3.21E-94,1.09E-78,-1.09E-78
RCAN2,1.26E-82,1.16E-78,-1.16E-78
CYP1B1,1.60E-90,1.16E-78,-1.16E-78
LTB4R,4.63E-102,1.16E-78,-1.16E-78
CTAG2,4.63E-102,1.16E-78,-1.16E-78
WDTC1,4.63E-102,1.16E-78,-1.16E-78
REL,7.21E-85,1.28E-78,-1.28E-78
STX17,7.21E-85,1.28E-78,-1.28E-78
AGA,7.21E-85,1.28E-78,-1.28E-78
ACYP2,7.21E-85,1.28E-78,-1.28E-78
IKBIP,7.21E-85,1.28E-78,-1.28E-78
PRF1,9.66E-89,1.39E-78,-1.39E-78
PPTC7,4.93E-90,1.41E-78,-1.41E-78
IDH3G,7.84E-80,1.62E-78,-1.54E-78
RP11-349A22.5,7.84E-80,1.62E-78,-1.54E-78
DHX29,7.84E-80,1.62E-78,-1.54E-78
AMICA1,7.84E-80,1.62E-78,-1.54E-78
ALG13,7.84E-80,1.62E-78,-1.54E-78
ZNF430,7.84E-80,1.62E-78,-1.54E-78
MRPL39,7.84E-80,1.62E-78,-1.54E-78
UBE2D1,7.84E-80,1.62E-78,-1.54E-78
SUCLA2,7.84E-80,1.62E-78,-1.54E-78
STX8,7.84E-80,1.62E-78,-1.54E-78
CNOT2,7.84E-80,1.62E-78,-1.54E-78
CNOT4,7.84E-80,1.62E-78,-1.54E-78
KPNA2,7.84E-80,1.62E-78,-1.54E-78
TP53TG1,7.84E-80,1.62E-78,-1.54E-78
PHF20,7.84E-80,1.62E-78,-1.54E-78
FAM107B,7.84E-80,1.62E-78,-1.54E-78
HNRNPA1L2,2.19E-99,2.10E-78,-2.10E-78
ZNF236,2.19E-99,2.10E-78,-2.10E-78
NIPA1,2.19E-99,2.10E-78,-2.10E-78
CAMK2D,2.19E-99,2.10E-78,-2.10E-78
PPP1R16A,1.04E-98,2.10E-78,-2.10E-78
NRDE2,1.04E-98,2.10E-78,-2.10E-78
GBF1,2.11E-97,2.10E-78,-2.10E-78
ADO,9.17E-97,2.10E-78,-2.10E-78
SNX10,2.39E-89,2.12E-78,-2.12E-78
TTC37,2.85E-95,2.12E-78,-2.12E-78
MED19,7.37E-78,9.76E-78,-2.38E-78
STX5,7.37E-78,9.76E-78,-2.38E-78
CCDC91,7.37E-78,9.76E-78,-2.38E-78
C10orf118,7.37E-78,9.76E-78,-2.38E-78
TIAL1,7.37E-78,9.76E-78,-2.38E-78
MRPS11,7.37E-78,9.76E-78,-2.38E-78
DNAJB14,7.37E-78,9.76E-78,-2.38E-78
UBE2G1,7.37E-78,9.76E-78,-2.38E-78
DRG1,7.37E-78,9.76E-78,-2.38E-78
VAMP4,7.37E-78,9.76E-78,-2.38E-78
SUGT1,7.37E-78,9.76E-78,-2.38E-78
RASGRP2,7.37E-78,9.76E-78,-2.38E-78
TRNT1,7.37E-78,9.76E-78,-2.38E-78
RBM27,7.37E-78,9.76E-78,-2.38E-78
ABHD3,7.37E-78,9.76E-78,-2.38E-78
MRPS5,7.37E-78,9.76E-78,-2.38E-78
GRWD1,7.37E-78,9.76E-78,-2.38E-78
NAE1,7.37E-78,9.76E-78,-2.38E-78
URM1,7.37E-78,9.76E-78,-2.38E-78
ARHGAP9,7.37E-78,9.76E-78,-2.38E-78
TSNAX,7.37E-78,9.76E-78,-2.38E-78
ADD3,7.37E-78,9.76E-78,-2.38E-78
AZIN1,7.37E-78,9.76E-78,-2.38E-78
GRSF1,7.37E-78,9.76E-78,-2.38E-78
PIH1D1,7.37E-78,9.76E-78,-2.38E-78
LCMT1,7.37E-78,9.76E-78,-2.38E-78
ELOVL5,7.37E-78,9.76E-78,-2.38E-78
RAD9A,7.37E-78,9.76E-78,-2.38E-78
ABI1,7.37E-78,9.76E-78,-2.38E-78
UTP3,7.37E-78,9.76E-78,-2.38E-78
RIF1,7.37E-78,9.76E-78,-2.38E-78
UROD,7.37E-78,9.76E-78,-2.38E-78
XPC,7.37E-78,9.76E-78,-2.38E-78
CCDC101,7.37E-78,9.76E-78,-2.38E-78
PLIN2,7.37E-78,9.76E-78,-2.38E-78
PWP1,7.37E-78,9.76E-78,-2.38E-78
NIPA2,7.87E-81,2.60E-78,-2.59E-78
TPGS2,7.87E-81,2.60E-78,-2.59E-78
GPR18,7.87E-81,2.60E-78,-2.59E-78
SIGIRR,7.87E-81,2.60E-78,-2.59E-78
UXS1,7.87E-81,2.60E-78,-2.59E-78
RRP8,7.87E-81,2.60E-78,-2.59E-78
SSH2,4.42E-91,2.60E-78,-2.60E-78
NAF1,4.42E-91,2.60E-78,-2.60E-78
SMNDC1,6.45E-87,3.88E-78,-3.88E-78
IQGAP2,6.45E-87,3.88E-78,-3.88E-78
FKBP4,7.03E-77,7.45E-77,-4.18E-78
ASAH1,7.84E-82,4.24E-78,-4.24E-78
RABIF,7.84E-82,4.24E-78,-4.24E-78
SKP2,1.86E-86,4.24E-78,-4.24E-78
MCM9,2.08E-88,4.24E-78,-4.24E-78
ELP4,2.58E-96,4.24E-78,-4.24E-78
CCDC132,2.58E-96,4.24E-78,-4.24E-78
CD27-AS1,2.58E-96,4.24E-78,-4.24E-78
RP13-1032I1.7,5.45E-95,4.24E-78,-4.24E-78
ZFYVE20,2.33E-100,4.45E-78,-4.45E-78
MTA2,2.33E-100,4.45E-78,-4.45E-78
NBAS,1.05E-99,4.45E-78,-4.45E-78
TRPT1,1.12E-86,6.92E-78,-6.92E-78
DDX49,2.61E-87,6.92E-78,-6.92E-78
RHNO1,5.93E-88,6.92E-78,-6.92E-78
RPA1,7.71E-83,7.03E-78,-7.03E-78
TGDS,1.13E-96,8.63E-78,-8.63E-78
LDLRAD4,1.65E-92,9.44E-78,-9.44E-78
ZNF576,3.56E-93,9.44E-78,-9.44E-78
OAZ3,1.32E-83,9.55E-78,-9.55E-78
TRIM16,1.48E-85,9.55E-78,-9.55E-78
SPEF2,3.32E-86,9.55E-78,-9.55E-78
PTER,2.96E-101,9.55E-78,-9.55E-78
CCNJ,2.96E-101,9.55E-78,-9.55E-78
CXCR5,2.96E-101,9.55E-78,-9.55E-78
ANKS6,1.28E-100,9.55E-78,-9.55E-78
SUCLG2,7.52E-84,1.17E-77,-1.17E-77
PNMA1,7.52E-84,1.17E-77,-1.17E-77
TTC27,5.43E-89,1.24E-77,-1.24E-77
PGAP1,7.67E-79,1.52E-77,-1.44E-77
ZRSR2,7.67E-79,1.52E-77,-1.44E-77
TMEM55B,7.67E-79,1.52E-77,-1.44E-77
TGS1,7.67E-79,1.52E-77,-1.44E-77
PHF1,7.67E-79,1.52E-77,-1.44E-77
COA1,7.67E-79,1.52E-77,-1.44E-77
KIAA1430,7.67E-79,1.52E-77,-1.44E-77
GPX7,7.67E-79,1.52E-77,-1.44E-77
BLCAP,7.67E-79,1.52E-77,-1.44E-77
ESF1,7.67E-79,1.52E-77,-1.44E-77
C1GALT1C1,7.67E-79,1.52E-77,-1.44E-77
IFNAR1,7.67E-79,1.52E-77,-1.44E-77
LETMD1,7.67E-79,1.52E-77,-1.44E-77
ZNF146,7.67E-79,1.52E-77,-1.44E-77
SRP72,7.67E-79,1.52E-77,-1.44E-77
ABCE1,7.67E-79,1.52E-77,-1.44E-77
MRPS31,7.67E-79,1.52E-77,-1.44E-77
YME1L1,7.67E-79,1.52E-77,-1.44E-77
GINS2,1.79E-79,1.74E-77,-1.73E-77
RBM19,2.26E-98,1.74E-77,-1.74E-77
ZNF383,2.26E-98,1.74E-77,-1.74E-77
POC5,2.26E-98,1.74E-77,-1.74E-77
AASDH,2.26E-98,1.74E-77,-1.74E-77
TRAPPC10,6.64E-93,1.80E-77,-1.80E-77
B3GNT4,4.63E-102,2.05E-77,-2.05E-77
ZNF618,4.63E-102,2.05E-77,-2.05E-77
PDE4B,7.03E-77,9.16E-77,-2.13E-77
TNRC6B,7.03E-77,9.16E-77,-2.13E-77
GPN3,7.03E-77,9.16E-77,-2.13E-77
C12orf29,7.03E-77,9.16E-77,-2.13E-77
TARDBP,7.03E-77,9.16E-77,-2.13E-77
TP53RK,7.03E-77,9.16E-77,-2.13E-77
KIF2A,7.03E-77,9.16E-77,-2.13E-77
GOPC,7.03E-77,9.16E-77,-2.13E-77
MBNL1,7.03E-77,9.16E-77,-2.13E-77
CKS1B,7.03E-77,9.16E-77,-2.13E-77
AATF,7.03E-77,9.16E-77,-2.13E-77
SLC25A26,7.03E-77,9.16E-77,-2.13E-77
RPL26L1,7.03E-77,9.16E-77,-2.13E-77
TIA1,7.03E-77,9.16E-77,-2.13E-77
MAGOHB,7.03E-77,9.16E-77,-2.13E-77
RCN2,7.03E-77,9.16E-77,-2.13E-77
UHMK1,7.03E-77,9.16E-77,-2.13E-77
SYNJ2BP,7.03E-77,9.16E-77,-2.13E-77
DCPS,7.03E-77,9.16E-77,-2.13E-77
TBC1D15,7.03E-77,9.16E-77,-2.13E-77
PRKAG1,7.03E-77,9.16E-77,-2.13E-77
ALKBH5,7.03E-77,9.16E-77,-2.13E-77
FDFT1,7.03E-77,9.16E-77,-2.13E-77
BRE,7.03E-77,9.16E-77,-2.13E-77
C16orf91,7.03E-77,9.16E-77,-2.13E-77
SEC23B,7.03E-77,9.16E-77,-2.13E-77
RFC1,7.03E-77,9.16E-77,-2.13E-77
CAPG,2.22E-89,2.26E-77,-2.26E-77
CBX1,7.84E-80,2.41E-77,-2.40E-77
PRPF6,7.84E-80,2.41E-77,-2.40E-77
CDK9,7.84E-80,2.41E-77,-2.40E-77
PIGP,7.84E-80,2.41E-77,-2.40E-77
WDR73,6.86E-86,3.45E-77,-3.45E-77
HCG18,2.85E-95,3.56E-77,-3.56E-77
UCKL1,2.85E-95,3.56E-77,-3.56E-77
TM9SF1,2.19E-99,3.65E-77,-3.65E-77
MBD5,1.04E-98,3.65E-77,-3.65E-77
SRPK2,7.87E-81,3.89E-77,-3.89E-77
TACC3,7.87E-81,3.89E-77,-3.89E-77
METTL2B,4.42E-91,4.22E-77,-4.22E-77
MLH3,4.42E-91,4.22E-77,-4.22E-77
MAL,7.84E-82,6.39E-77,-6.39E-77
ALDH9A1,7.84E-82,6.39E-77,-6.39E-77
ATIC,7.84E-82,6.39E-77,-6.39E-77
RP11-83A24.2,7.84E-82,6.39E-77,-6.39E-77
GSPT2,2.58E-96,7.15E-77,-7.15E-77
INO80B,2.58E-96,7.15E-77,-7.15E-77
AP3D1,2.58E-96,7.15E-77,-7.15E-77
HBA1,3.97E-92,7.39E-77,-7.39E-77
CSRP2BP,3.73E-91,7.73E-77,-7.73E-77
NT5E,2.33E-100,7.73E-77,-7.73E-77
ZNF506,2.33E-100,7.73E-77,-7.73E-77
MYH11,2.33E-100,7.73E-77,-7.73E-77
CTD-3138B18.5,2.33E-100,7.73E-77,-7.73E-77
TNKS2-AS1,2.33E-100,7.73E-77,-7.73E-77
EVA1C,1.05E-99,7.73E-77,-7.73E-77
PIGB,1.05E-99,7.73E-77,-7.73E-77
YES1,2.05E-98,7.73E-77,-7.73E-77
SNHG12,1.28E-81,1.05E-76,-1.05E-76
BATF,1.28E-81,1.05E-76,-1.05E-76
ZNF274,7.71E-83,1.05E-76,-1.05E-76
WDR43,7.71E-83,1.05E-76,-1.05E-76
WSB1,2.86E-77,1.41E-76,-1.13E-76
ILKAP,7.37E-78,1.41E-76,-1.34E-76
STMN1,7.37E-78,1.41E-76,-1.34E-76
BZW2,7.37E-78,1.41E-76,-1.34E-76
ELP2,7.37E-78,1.41E-76,-1.34E-76
PPID,7.37E-78,1.41E-76,-1.34E-76
KAT5,7.37E-78,1.41E-76,-1.34E-76
GPATCH4,7.37E-78,1.41E-76,-1.34E-76
MRPL12,7.37E-78,1.41E-76,-1.34E-76
CCDC107,7.37E-78,1.41E-76,-1.34E-76
TPGS1,7.37E-78,1.41E-76,-1.34E-76
EIF4E,7.37E-78,1.41E-76,-1.34E-76
CDKN1B,7.37E-78,1.41E-76,-1.34E-76
DIMT1,7.37E-78,1.41E-76,-1.34E-76
DDIT3,7.37E-78,1.41E-76,-1.34E-76
MRPL44,7.37E-78,1.41E-76,-1.34E-76
PIBF1,1.11E-81,1.43E-76,-1.43E-76
SLC25A12,1.13E-96,1.43E-76,-1.43E-76
PLA2G7,1.06E-94,1.43E-76,-1.43E-76
SNHG15,6.12E-75,6.27E-75,-1.49E-76
SIAH1,1.65E-92,1.52E-76,-1.52E-76
IPO4,2.96E-101,1.64E-76,-1.64E-76
SLC10A7,2.96E-101,1.64E-76,-1.64E-76
CCNH,6.61E-76,8.48E-76,-1.88E-76
TWISTNB,6.61E-76,8.48E-76,-1.88E-76
TTC3,6.61E-76,8.48E-76,-1.88E-76
KRR1,6.61E-76,8.48E-76,-1.88E-76
MRPS18A,6.61E-76,8.48E-76,-1.88E-76
C19orf60,6.61E-76,8.48E-76,-1.88E-76
NIP7,6.61E-76,8.48E-76,-1.88E-76
PLEKHB2,6.61E-76,8.48E-76,-1.88E-76
PCNA,6.61E-76,8.48E-76,-1.88E-76
CLTB,6.61E-76,8.48E-76,-1.88E-76
CHTF8,6.61E-76,8.48E-76,-1.88E-76
GALM,6.61E-76,8.48E-76,-1.88E-76
CCND2,6.61E-76,8.48E-76,-1.88E-76
ZNF428,6.61E-76,8.48E-76,-1.88E-76
SRPR,6.61E-76,8.48E-76,-1.88E-76
TXNL4A,6.61E-76,8.48E-76,-1.88E-76
GS1-251I9.4,6.61E-76,8.48E-76,-1.88E-76
KIAA0020,6.61E-76,8.48E-76,-1.88E-76
NOL8,6.61E-76,8.48E-76,-1.88E-76
GNL2,6.61E-76,8.48E-76,-1.88E-76
RDH11,6.61E-76,8.48E-76,-1.88E-76
ARID4A,6.61E-76,8.48E-76,-1.88E-76
EBPL,6.61E-76,8.48E-76,-1.88E-76
SSSCA1,6.61E-76,8.48E-76,-1.88E-76
MRPL52,6.61E-76,8.48E-76,-1.88E-76
RBL2,6.61E-76,8.48E-76,-1.88E-76
C12orf75,5.43E-89,1.95E-76,-1.95E-76
FAM200B,7.67E-79,2.21E-76,-2.21E-76
EIF4B,7.67E-79,2.21E-76,-2.21E-76
CRTC3,7.67E-79,2.21E-76,-2.21E-76
STT3B,7.67E-79,2.21E-76,-2.21E-76
PTPLAD1,7.67E-79,2.21E-76,-2.21E-76
IDI1,5.58E-74,5.60E-74,-2.27E-76
GTF3C2,2.26E-98,2.96E-76,-2.96E-76
CTPS1,2.26E-98,2.96E-76,-2.96E-76
TMEM9,2.26E-98,2.96E-76,-2.96E-76
MCM2,9.62E-96,2.96E-76,-2.96E-76
ACSS1,3.21E-94,2.96E-76,-2.96E-76
GNG11,3.21E-94,2.96E-76,-2.96E-76
C15orf61,7.21E-85,3.03E-76,-3.03E-76
TBC1D20,7.21E-85,3.03E-76,-3.03E-76
C9orf142,7.21E-85,3.03E-76,-3.03E-76
FAM96A,7.84E-80,3.53E-76,-3.53E-76
CDCA3,3.50E-89,3.58E-76,-3.58E-76
YPEL3,4.93E-90,3.58E-76,-3.58E-76
AC074138.3,5.53E-101,3.58E-76,-3.58E-76
IQCC,1.56E-94,3.58E-76,-3.58E-76
APLP2,6.86E-86,5.28E-76,-5.28E-76
ACTN1,6.86E-86,5.28E-76,-5.28E-76
AARS,7.87E-81,5.72E-76,-5.72E-76
SF3B3,7.87E-81,5.72E-76,-5.72E-76
GRHPR,7.87E-81,5.72E-76,-5.72E-76
DPP3,2.85E-95,5.86E-76,-5.86E-76
ENO2,2.85E-95,5.86E-76,-5.86E-76
VCL,7.49E-87,6.19E-76,-6.19E-76
LINC00665,2.19E-99,6.19E-76,-6.19E-76
DNAJC27,2.19E-99,6.19E-76,-6.19E-76
NADSYN1,1.91E-95,6.19E-76,-6.19E-76
CD68,8.85E-90,6.71E-76,-6.71E-76
FBXW2,6.45E-87,9.27E-76,-9.27E-76
PERP,7.84E-82,9.34E-76,-9.34E-76
N6AMT1,2.58E-96,1.17E-75,-1.17E-75
HPCAL1,7.03E-77,1.30E-75,-1.23E-75
HAUS3,7.03E-77,1.30E-75,-1.23E-75
RBBP6,7.03E-77,1.30E-75,-1.23E-75
TMEM134,7.03E-77,1.30E-75,-1.23E-75
MZT1,7.03E-77,1.30E-75,-1.23E-75
GPN1,7.03E-77,1.30E-75,-1.23E-75
NONO,7.03E-77,1.30E-75,-1.23E-75
TRANK1,7.03E-77,1.30E-75,-1.23E-75
ZNF224,7.03E-77,1.30E-75,-1.23E-75
RIC3,7.03E-77,1.30E-75,-1.23E-75
SDPR,2.33E-100,1.31E-75,-1.31E-75
CISH,2.33E-100,1.31E-75,-1.31E-75
BCLAF1,6.12E-75,7.67E-75,-1.54E-75
TAPBPL,7.71E-83,1.56E-75,-1.56E-75
TSEN15,7.71E-83,1.56E-75,-1.56E-75
C1orf123,7.71E-83,1.56E-75,-1.56E-75
IL23A,5.93E-88,1.66E-75,-1.66E-75
SKIL,6.12E-75,7.80E-75,-1.68E-75
HMOX2,6.12E-75,7.80E-75,-1.68E-75
RBBP4,6.12E-75,7.80E-75,-1.68E-75
ASNSD1,6.12E-75,7.80E-75,-1.68E-75
C7orf55-LUC7L2,6.12E-75,7.80E-75,-1.68E-75
RBPJ,6.12E-75,7.80E-75,-1.68E-75
SRSF1,6.12E-75,7.80E-75,-1.68E-75
FADD,6.12E-75,7.80E-75,-1.68E-75
CCM2,6.12E-75,7.80E-75,-1.68E-75
TCF25,6.12E-75,7.80E-75,-1.68E-75
N4BP2L1,6.12E-75,7.80E-75,-1.68E-75
CLK4,6.12E-75,7.80E-75,-1.68E-75
HMGN3,6.12E-75,7.80E-75,-1.68E-75
RNF115,6.12E-75,7.80E-75,-1.68E-75
IDH3A,6.12E-75,7.80E-75,-1.68E-75
IFT20,6.12E-75,7.80E-75,-1.68E-75
MFF,6.12E-75,7.80E-75,-1.68E-75
INIP,6.12E-75,7.80E-75,-1.68E-75
FIS1,6.12E-75,7.80E-75,-1.68E-75
BCL11B,6.12E-75,7.80E-75,-1.68E-75
ICT1,6.12E-75,7.80E-75,-1.68E-75
LYRM5,6.12E-75,7.80E-75,-1.68E-75
NDUFAF4,6.12E-75,7.80E-75,-1.68E-75
C1orf174,7.37E-78,2.02E-75,-2.01E-75
ANXA6,7.37E-78,2.02E-75,-2.01E-75
RSU1,7.37E-78,2.02E-75,-2.01E-75
SLC37A3,2.39E-97,2.39E-75,-2.39E-75
POLM,2.39E-97,2.39E-75,-2.39E-75
ZNF552,2.39E-97,2.39E-75,-2.39E-75
CYTH4,1.13E-96,2.39E-75,-2.39E-75
PGP,3.56E-93,2.44E-75,-2.44E-75
MYO9A,2.96E-101,2.82E-75,-2.82E-75
AC004463.6,2.96E-101,2.82E-75,-2.82E-75
VPS45,2.96E-101,2.82E-75,-2.82E-75
ACRBP,2.96E-101,2.82E-75,-2.82E-75
IQCG,1.28E-100,2.82E-75,-2.82E-75
TNFAIP6,4.58E-100,2.82E-75,-2.82E-75
ZNF699,1.76E-97,2.82E-75,-2.82E-75
DTNBP1,7.67E-79,3.18E-75,-3.17E-75
PNKD,7.67E-79,3.18E-75,-3.17E-75
ARL1,7.67E-79,3.18E-75,-3.17E-75
PRPF19,7.67E-79,3.18E-75,-3.17E-75
PHF14,7.67E-79,3.18E-75,-3.17E-75
MGMT,7.21E-85,4.56E-75,-4.56E-75
ARAP2,7.21E-85,4.56E-75,-4.56E-75
B3GALNT2,1.73E-74,2.19E-74,-4.57E-75
ATR,3.21E-94,4.78E-75,-4.78E-75
AP4S1,7.65E-79,4.94E-75,-4.94E-75
LINC00339,1.06E-97,4.94E-75,-4.94E-75
AHDC1,4.63E-102,6.17E-75,-6.17E-75
SESN2,4.63E-102,6.17E-75,-6.17E-75
SPINK2,4.63E-102,6.17E-75,-6.17E-75
METAP1,2.85E-95,9.46E-75,-9.46E-75
ADNP,2.19E-99,1.03E-74,-1.03E-74
MOSPD3,2.19E-99,1.03E-74,-1.03E-74
FOXK2,2.19E-99,1.03E-74,-1.03E-74
SYNC,1.04E-98,1.03E-74,-1.03E-74
CLTC,9.17E-97,1.03E-74,-1.03E-74
IGFBP4,8.43E-93,1.03E-74,-1.03E-74
DHPS,6.61E-76,1.18E-74,-1.11E-74
USP30-AS1,6.61E-76,1.18E-74,-1.11E-74
ATRX,6.61E-76,1.18E-74,-1.11E-74
PTPRA,6.61E-76,1.18E-74,-1.11E-74
PSMG4,6.61E-76,1.18E-74,-1.11E-74
MRPL15,6.61E-76,1.18E-74,-1.11E-74
PFDN1,6.61E-76,1.18E-74,-1.11E-74
CHMP2B,6.61E-76,1.18E-74,-1.11E-74
SAR1A,6.61E-76,1.18E-74,-1.11E-74
USP14,6.61E-76,1.18E-74,-1.11E-74
YBX3,6.61E-76,1.18E-74,-1.11E-74
GYG1,1.28E-80,1.36E-74,-1.36E-74
PPP4R2,5.58E-74,7.06E-74,-1.48E-74
CCDC47,5.58E-74,7.06E-74,-1.48E-74
YTHDC1,5.58E-74,7.06E-74,-1.48E-74
AKR1B1,5.58E-74,7.06E-74,-1.48E-74
TMEM167A,5.58E-74,7.06E-74,-1.48E-74
NANS,5.58E-74,7.06E-74,-1.48E-74
HINT2,5.58E-74,7.06E-74,-1.48E-74
GGNBP2,5.58E-74,7.06E-74,-1.48E-74
MRPS35,5.58E-74,7.06E-74,-1.48E-74
TRABD,5.58E-74,7.06E-74,-1.48E-74
TSN,5.58E-74,7.06E-74,-1.48E-74
DKC1,5.58E-74,7.06E-74,-1.48E-74
LPAR6,5.58E-74,7.06E-74,-1.48E-74
